1.6239590644836426,0.5
2.3165276050567627,0.5
2.340179204940796,0.5
3.0118446350097656,0.5
3.0363833904266357,0.5
3.712876081466675,0.5
3.7368531227111816,0.5
4.408509731292725,0.5
4.433134317398071,0.5
5.105212926864624,0.5
5.129076242446899,0.5
5.8059515953063965,0.5
5.830062627792358,0.5
6.501486778259277,0.5
6.526148080825806,0.5
7.202136278152466,0.5
7.22659158706665,0.5
7.898864507675171,0.5
7.922781705856323,0.5
8.595198631286621,0.5
8.619417190551758,0.5
9.295090675354004,0.5
9.319397211074829,0.5
9.990630626678467,0.5
10.020804643630981,0.5
10.69142746925354,0.5
10.716526985168457,0.5
11.388141870498657,0.5
11.412593126296997,0.5
12.08491039276123,0.5
12.109011888504028,0.5
12.785295248031616,0.5
12.80918836593628,0.5
13.48062515258789,0.5
13.505576133728027,0.5
