1.6239590644836426,212.0
2.3165276050567627,0.0
2.340179204940796,204.0
3.0118446350097656,0.0
3.0363833904266357,204.0
3.712876081466675,0.0
3.7368531227111816,198.0
4.408509731292725,0.0
4.433134317398071,204.0
5.105212926864624,0.0
5.129076242446899,204.0
5.8059515953063965,0.0
5.830062627792358,204.0
6.501486778259277,0.0
6.526148080825806,198.0
7.202136278152466,0.0
7.22659158706665,204.0
7.898864507675171,0.0
7.922781705856323,204.0
8.595198631286621,0.0
8.619417190551758,204.0
9.295090675354004,0.0
9.319397211074829,198.0
9.990630626678467,0.0
10.020804643630981,204.0
10.69142746925354,0.0
10.716526985168457,205.0
11.388141870498657,0.0
11.412593126296997,204.0
12.08491039276123,0.0
12.109011888504028,204.0
12.785295248031616,0.0
12.80918836593628,204.0
13.48062515258789,0.0
13.505576133728027,204.0
