,Time,Height
0,100.0,0.24004610360504527
1,201.0,0.24004610360504527
2,303.0,0.24004610360504527
3,405.0,0.24004610360504527
4,506.0,0.24004610360504527
5,609.0,0.24004610360504527
6,710.0,0.24004610360504527
7,812.0,0.24004610360504527
8,914.0,0.24004610360504527
9,1015.0,0.24004610360504527
10,1118.0,0.24004610360504527
11,1219.0,0.24004610360504527
12,1321.0,0.24004610360504527
13,1423.0,0.24004610360504527
14,1525.0,0.24004610360504527
15,1627.0,0.24004610360504527
16,1728.0,0.24004610360504527
17,1830.0,0.24004610360504527
18,1932.0,0.24004610360504527
19,2034.0,0.24004610360504527
20,2136.0,0.24004610360504527
21,2238.0,0.24004610360504527
22,2339.0,0.24004610360504527
23,2442.0,0.3903438560543012
24,2543.0,0.24004610360504527
25,2646.0,0.24004610360504527
26,2747.0,0.24004610360504527
27,2848.0,0.24004610360504527
28,2951.0,0.24004610360504527
29,3052.0,0.24004610360504527
30,3154.0,0.24004610360504527
31,3256.0,0.24004610360504527
32,3358.0,0.24004610360504527
33,3460.0,0.24004610360504527
34,3562.0,0.24004610360504527
35,3663.0,0.24004610360504527
36,3766.0,0.24004610360504527
37,3867.0,0.24004610360504527
38,3969.0,0.24004610360504527
39,4071.0,0.24004610360504527
40,4172.0,0.24004610360504527
41,4275.0,0.24004610360504527
42,4376.0,0.24004610360504527
43,4478.0,0.24004610360504527
44,4580.0,0.24004610360504527
45,4682.0,0.24004610360504527
46,4784.0,0.24004610360504527
47,4886.0,0.24004610360504527
48,4987.0,0.24004610360504527
49,5089.0,0.24004610360504527
50,5191.0,0.24004610360504527
51,5293.0,0.24004610360504527
52,5395.0,0.24004610360504527
53,5496.0,0.24004610360504527
54,5599.0,0.24004610360504527
55,5700.0,0.24004610360504527
56,5803.0,0.24004610360504527
57,5904.0,0.24004610360504527
58,6006.0,0.24004610360504527
59,6108.0,0.24004610360504527
60,6209.0,0.24004610360504527
61,6311.0,0.24004610360504527
62,6413.0,0.24004610360504527
63,6515.0,0.24004610360504527
64,6617.0,0.24004610360504527
65,6719.0,0.24004610360504527
66,6820.0,0.24004610360504527
67,6923.0,0.24004610360504527
68,7024.0,0.24004610360504527
69,7127.0,0.24004610360504527
70,7228.0,0.24004610360504527
71,7329.0,0.24004610360504527
72,7432.0,0.24004610360504527
73,7533.0,0.24004610360504527
74,7635.0,0.24004610360504527
75,7737.0,0.24004610360504527
76,7839.0,0.24004610360504527
77,7941.0,0.24004610360504527
78,8043.0,0.24004610360504527
79,8144.0,0.24004610360504527
80,8247.0,0.24004610360504527
81,8348.0,0.24004610360504527
82,8450.0,0.24004610360504527
83,8552.0,0.24004610360504527
84,8653.0,0.24004610360504527
85,8756.0,0.24004610360504527
86,8857.0,0.24004610360504527
87,8960.0,0.24004610360504527
88,9061.0,0.24004610360504527
89,9163.0,0.24004610360504527
90,9265.0,0.24004610360504527
91,9367.0,0.24004610360504527
92,9468.0,0.24004610360504527
93,9570.0,0.24004610360504527
94,9672.0,0.3903438560543012
95,9774.0,0.24004610360504527
96,9876.0,0.24004610360504527
97,9977.0,0.24004610360504527
98,10080.0,0.24004610360504527
99,10181.0,0.24004610360504527
100,10284.0,0.24004610360504527
101,10385.0,0.24004610360504527
102,10487.0,0.24004610360504527
103,10589.0,0.24004610360504527
104,10691.0,0.24004610360504527
105,10792.0,0.24004610360504527
106,10895.0,0.24004610360504527
107,10996.0,0.24004610360504527
108,11099.0,0.24004610360504527
109,11200.0,0.24004610360504527
110,11302.0,0.24004610360504527
111,11404.0,0.24004610360504527
112,11506.0,0.24004610360504527
113,11608.0,0.24004610360504527
114,11710.0,0.24004610360504527
115,11811.0,0.24004610360504527
116,11914.0,0.24004610360504527
117,12015.0,0.24004610360504527
118,12118.0,0.24004610360504527
119,12219.0,0.24004610360504527
120,12321.0,0.24004610360504527
121,12423.0,0.24004610360504527
122,12525.0,0.24004610360504527
123,12626.0,0.24004610360504527
124,12729.0,0.24004610360504527
125,12830.0,0.24004610360504527
126,12933.0,0.24004610360504527
127,13034.0,0.24004610360504527
128,13136.0,0.24004610360504527
129,13238.0,0.24004610360504527
130,13340.0,0.24004610360504527
131,13442.0,0.24004610360504527
132,13544.0,0.24004610360504527
133,13645.0,0.24004610360504527
134,13748.0,0.24004610360504527
135,13849.0,0.24004610360504527
136,13952.0,0.24004610360504527
137,14053.0,0.24004610360504527
138,14155.0,0.24004610360504527
139,14257.0,0.24004610360504527
140,14359.0,0.24004610360504527
141,14460.0,0.3903438560543012
142,14563.0,0.24004610360504527
143,14664.0,0.24004610360504527
144,14767.0,0.24004610360504527
145,14868.0,0.24004610360504527
146,14970.0,0.24004610360504527
147,15072.0,0.24004610360504527
148,15174.0,0.24004610360504527
149,15276.0,0.24004610360504527
150,15378.0,0.24004610360504527
151,15479.0,0.24004610360504527
152,15582.0,0.24004610360504527
153,15683.0,0.24004610360504527
154,15785.0,0.24004610360504527
155,15887.0,0.24004610360504527
156,15989.0,0.24004610360504527
157,16091.0,0.24004610360504527
158,16193.0,0.24004610360504527
159,16294.0,0.24004610360504527
160,16397.0,0.24004610360504527
161,16498.0,0.24004610360504527
162,16601.0,0.24004610360504527
163,16702.0,0.24004610360504527
164,16804.0,0.24004610360504527
165,16906.0,0.24004610360504527
166,17008.0,0.24004610360504527
167,17110.0,0.24004610360504527
168,17212.0,0.24004610360504527
169,17313.0,0.24004610360504527
170,17416.0,0.24004610360504527
171,17517.0,0.24004610360504527
172,17619.0,0.24004610360504527
173,17721.0,0.24004610360504527
174,17823.0,0.24004610360504527
